sentence_en,sentence_es_googletranslate,label
"`` They would invest not only in the physical infrastructure , but would also provide know-how for managing and developing science and technology parks , '' said Sunrise Valley director Andrius Bagdonas .","""No sólo invertirían en la infraestructura física, sino que también aportarían conocimientos técnicos para gestionar y desarrollar parques científicos y tecnológicos"", afirmó el director de Sunrise Valley, Andrius Bagdonas.",2
Finnish Aktia Group 's operating profit rose to EUR 17.5 mn in the first quarter of 2010 from EUR 8.2 mn in the first quarter of 2009 .,"El beneficio operativo del grupo finlandés Aktia aumentó hasta 17,5 millones de euros en el primer trimestre de 2010 desde 8,2 millones de euros en el primer trimestre de 2009.",2
"4 February 2011 - Finnish broadband data communication systems provider Teleste Oyj HEL : TLT1V saw its net profit jump to EUR2 .1 m for the last quarter of 2010 from EUR995 ,000 for the same period of 2009 .","4 de febrero de 2011 - El proveedor finlandés de sistemas de comunicación de datos de banda ancha Teleste Oyj HEL: TLT1V vio su beneficio neto aumentar hasta los 2,1 millones de euros en el último trimestre de 2010, desde los 995.000 euros del mismo periodo de 2009.",2
Finnish Bank of +àland 's consolidated net operating profit increased from EUR 4.8 mn in the first quarter of 2005 to EUR 6.4 mn in the first quarter of 2006 .,"El beneficio operativo neto consolidado del Banco Finlandés de +àland aumentó de 4,8 millones de euros en el primer trimestre de 2005 a 6,4 millones de euros en el primer trimestre de 2006.",2
"Finnish financial group Aktia reports operating profit of EUR 44.4 mn in January-September 2009 , up from EUR 37.3 mn in the corresponding period in 2008 .","El grupo financiero finlandés Aktia registra un beneficio operativo de 44,4 millones de euros en el periodo enero-septiembre de 2009, frente a los 37,3 millones de euros del mismo periodo de 2008.",2
An individual promotion also generated slightly higher-than-expected revenues .,Una promoción individual también generó ingresos ligeramente superiores a los esperados.,2
"Finnish high technology provider Vaahto Group reports net sales of EUR 41.8 mn in the accounting period September 2007 - February 2008 , an increase of 11.2 % from a year earlier .","El proveedor finlandés de alta tecnología Vaahto Group anuncia unas ventas netas de 41,8 millones de euros en el período contable comprendido entre septiembre de 2007 y febrero de 2008, lo que supone un incremento del 11,2 % respecto al año anterior.",2
Net sales of Finnish food industry company L+ñnnen Tehtaat 's continuing operations increased by 13 % in 2008 to EUR 349.1 mn from EUR 309.6 mn in 2007 .,"Las ventas netas de las operaciones continuadas de la empresa finlandesa de la industria alimentaria L+ñnnen Tehtaat aumentaron un 13 % en 2008 hasta 349,1 millones de euros, desde 309,6 millones de euros en 2007.",2
Biohit already services many current Genesis customers and the customer base is expected to expand as a result of this agreement .,Biohit ya presta servicio a muchos clientes actuales de Genesis y se espera que la base de clientes se expanda como resultado de este acuerdo.,2
"Both operating profit and turnover for the three-month period increased , respectively from EUR0 .9 m and EUR8 .3 m , as compared to the corresponding period in 2005 .","Tanto el beneficio operativo como el volumen de negocio aumentaron en el trimestre en 0,9 millones de euros y 8,3 millones de euros respectivamente, en comparación con el mismo periodo del año 2005.",2
Circulation revenue has increased by 5 % in Finland and 4 % in Sweden in 2008 .,Los ingresos por circulación aumentaron un 5 % en Finlandia y un 4 % en Suecia en 2008.,2
Clothing chain Sepp+ñl+ñ 's net sales increased by 7.0 % to EUR 30.8 mn .,"Las ventas netas de la cadena de ropa Sepp+ñl+ñ aumentaron un 7,0% hasta 30,8 millones de euros.",2
Construction volumes meanwhile grow at a rate of 10-15 percent annually .,"Mientras tanto, los volúmenes de construcción crecen a un ritmo del 10-15 por ciento anual.",2
Finnish and Swedish construction markets are still experiencing an estimated 4 % annual growth in 2008 .,Se estima que en 2008 los mercados de la construcción finlandés y sueco seguirán experimentando un crecimiento anual del 4 %.,2
"However , Biohit estimates its total net sales will continue to grow in 2009 , and that favourable trends in net sales will lead to a profit in 2009 .","Sin embargo, Biohit estima que sus ventas netas totales seguirán creciendo en 2009, y que las tendencias favorables en las ventas netas conducirán a una ganancia en 2009.",2
"In 2009 , Fiskars ' cash flow from operating activities amounted to EUR121m , up from EUR97m in the previous year .","En 2009, el flujo de caja de Fiskars procedente de las actividades operativas ascendió a 121 millones de euros, frente a los 97 millones de euros del año anterior.",2
"In Lithuania , operating profit rose to EUR 190,000 from EUR 70,000 in the corresponding period in 2005 .","En Lituania, el beneficio operativo aumentó hasta 190.000 euros desde 70.000 euros en el mismo período de 2005.",2
"International sales rose by 59.8 % to EUR 1,244.4 mn .","Las ventas internacionales aumentaron un 59,8% hasta 1.244,4 millones de euros.",2
Kalmar Espana generated net sales of some 11.3 mln euro $ 14.8 mln in 2005 .,"Kalmar España generó unas ventas netas de unos 11,3 millones de euros y 14,8 millones de dólares en 2005.",1
"In the fourth quarter of 2008 , net sales increased by 2 % to EUR 1,050.7 mn from EUR 1,027.0 mn in the fourth quarter of 2007 .","En el cuarto trimestre de 2008, las ventas netas aumentaron un 2% hasta 1.050,7 millones de euros desde 1.027,0 millones de euros en el cuarto trimestre de 2007.",2
Net sales grew in the period to  x20ac 402 million $ 585US million from  x20ac 401 million in 2006 .,Las ventas netas crecieron en el período a x20ac 402 millones US$ 585 millones desde x20ac 401 millones en 2006.,2
Net sales increased to EUR655m in April to June 2010 from EUR438m a year earlier .,"Las ventas netas aumentaron a 655 millones de euros entre abril y junio de 2010, desde 438 millones de euros un año antes.",2
"Net sales rose by 25.5 % year-on-year to EUR59 .6 m , as the number of chargers delivered went up by 41 % to 65.9 million pieces .","Las ventas netas aumentaron un 25,5% interanual hasta los 59,6 millones de euros, mientras que el número de cargadores entregados aumentó un 41% hasta los 65,9 millones de unidades.",2
"Net sales totaled EUR 93.6 mn , up from EUR 93.2 mn in the corresponding period in 2005 .","Las ventas netas ascendieron a 93,6 millones de euros, frente a los 93,2 millones de euros del mismo período en 2005.",2
"Nokia also noted the average selling price of handsets declined during the period , though its mobile phone profit margin rose to more than 22 percent from 13 percent in the year-ago quarter .","Nokia también señaló que el precio de venta promedio de los teléfonos disminuyó durante el período, aunque su margen de ganancias de teléfonos móviles aumentó a más del 22 por ciento desde el 13 por ciento en el mismo trimestre del año anterior.",2
Operating profit margin increased from 11.2 % to 11.7 % .,"El margen de beneficio operativo aumentó del 11,2% al 11,7%.",2
Operating profit increased by 145.1 % to EUR 8.3 mn from EUR 3.4 mn .,"El beneficio operativo aumentó un 145,1% hasta 8,3 millones de euros desde 3,4 millones de euros.",2
"Operating profit was EUR 24.5 mn , up from EUR 23.0 mn .","El beneficio operativo fue de 24,5 millones de euros, frente a los 23,0 millones de euros.",2
Operating profit rose to EUR 3.11 mn from EUR 1.22 mn in the corresponding period in 2009 .,"El beneficio operativo aumentó hasta 3,11 millones de euros desde 1,22 millones de euros en el mismo período de 2009.",2
Operating profit rose to EUR 5mn from EUR 2.8 mn in the fourth quarter of 2008 .,"El beneficio operativo aumentó hasta 5 millones de euros desde 2,8 millones de euros en el cuarto trimestre de 2008.",2
"Revenue grew by 2 percent to  x20ac 580 million $ 743 million , from  x20ac 569 million .","Los ingresos crecieron un 2 por ciento hasta x20ac 580 millones de dólares 743 millones, desde x20ac 569 millones.",2
Ruukki announced that it has signed an agreement with Aker Solutions of Norway to supply 24 suction anchors in September 2010 from its Kalajoki unit in Finland .,Ruukki anunció que ha firmado un acuerdo con Aker Solutions de Noruega para suministrar 24 anclajes de succión en septiembre de 2010 desde su unidad Kalajoki en Finlandia.,2
"Ramirent 's net sales in the second quarterended June 30 were EURO 128.7 million about U.S. $ 163 million , a 3.3-percent increase compared with EURO 124.6 million for thesecond quarter last year .","Las ventas netas de Ramirent en el segundo trimestre finalizado el 30 de junio fueron de 128,7 millones de euros, aproximadamente 163 millones de dólares estadounidenses, un aumento del 3,3 por ciento en comparación con los 124,6 millones de euros del segundo trimestre del año pasado.",2
Sanoma Magazines ' net sales are estimated to grow in 2006 .,Se estima que las ventas netas de Sanoma Magazines crecerán en 2006.,2
"Ruukki 's delivery volumes and selling prices showed favourable development and the company 's comparable net sales grew by 50 % year-on-year to EUR647m , CEO Sakari Tamminen said .","Los volúmenes de entrega y los precios de venta de Ruukki mostraron un desarrollo favorable y las ventas netas comparables de la compañía crecieron un 50 % año con año a 647 millones de euros, dijo el CEO Sakari Tamminen.",2
The bank forecasts Finland 's GDP will grow by 2 % in 2010 and in 2011 .,El banco prevé que el PIB de Finlandia crecerá un 2 % en 2010 y 2011.,2
The Department Store Division reported an increase in sales of 4 per cent .,La División de Tiendas Departamentales reportó un incremento en ventas del 4 por ciento.,2
"The circuit 's overall production rate on a weekly basis is now in excess of an average of 40,000 tonnes per day , with volumes in excess of 50,000 tonnes per day being reached on individual days .","La producción semanal total del circuito supera actualmente un promedio de 40.000 toneladas diarias, y en días concretos se alcanzan volúmenes superiores a 50.000 toneladas diarias.",2
"The company 's consolidated operating profit amounted to EUR 15.86 mn , up from EUR 4.14 mn year-on-year .","El beneficio operativo consolidado de la compañía ascendió a 15,86 millones de euros, frente a los 4,14 millones de euros del mismo periodo del año anterior.",2
"The last quarter was the best quarter of 2009 in net sales , and the operating margin rose to 12.2 % .","El último trimestre fue el mejor trimestre de 2009 en ventas netas y el margen operativo ascendió al 12,2%.",2
The fair value of the company 's investment properties grew to EUR 2.803 billion at the end of March 2009 from EUR 2.691 million a year ago .,"El valor razonable de las propiedades de inversión de la compañía aumentó a 2.803 millones de euros a finales de marzo de 2009, desde 2.691 millones de euros hace un año.",2
