id,text,target,target_sentiment,companies_sentiment,consumers_sentiment
616056.0,Exconsejeros de Bankia niegan cualquier interés personal en la salida a Bolsa,Exconsejeros de Bankia,positive,neutral,neutral
616660.0,"Moody's hunde más a OHL en 'bono basura' tras sus ""pobres resultados"" trimestrales",Moody,negative,neutral,negative
639924.0,"Los beneficios de Twitter se hunden un 95% en el tercer trimestre, hasta los 33 millones",beneficios de Twitter,negative,neutral,neutral
666562.0,El sector del vapeo culpa a Sanidad de la reducción del 30% de las ventas,sector del vapeo,negative,neutral,neutral
679525.0,Las principales aerolíneas europeas dejan de sobrevolar Irak e Irán,aerolíneas europeas,negative,neutral,negative
679619.0,Samsung prevé una caída del 34% de su beneficio en el cuarto trimestre,Samsung,negative,neutral,neutral
680274.0,Walsh cesará como consejero delegado de IAG y Gallego le sucederá en el cargo,Walsh,negative,neutral,neutral
696554.0,"Fiat Chrysler gana 2.700 millones en 2019, un 19% menos interanual",Fiat Chrysler,negative,neutral,neutral
699157.0,"TSJM rechaza el recurso de Glovo y encuadra a ""riders"" en convenio de reparto",recurso de Glovo,negative,neutral,neutral
701877.0,Guerra comercial: EEUU acusa a Huawei de conspirar para el robo de secretos comerciales,Huawei,negative,negative,neutral
702096.0,"Gobierno y organización chocan por la cancelación del Mobile: en juego, una alerta sanitaria y el cobro de indemnizaciones",cancelación del Mobile,negative,neutral,negative
705034.0,"Pallete (Telefónica) ganó 5,37 millones en 2019, un 0,6% menos que en 2018",Pallete,negative,neutral,neutral
715667.0,Merlin Properties prevé un impacto por el Covid-19 en las rentas brutas de 2020 menor del 10%,Merlin Properties,positive,neutral,neutral
720609.0,La economía gallega ante el 12-J: 'vacaciones fiscales' e Inditex para salir de la crisis,economía gallega,positive,neutral,neutral
722224.0,Moody's rebaja el rating de Repsol por el coronavirus y la caída del precio del crudo,rating de Repsol,negative,neutral,neutral
723395.0,"Atlantia pide a Italia una decisión con criterios ""legales"" sobre la retirada de todas sus concesiones por la caída del puente de Morandi",Atlantia,negative,neutral,neutral
779912.0,La pionera del 'fracking' se declara en quiebra,pionera del 'fracking',negative,neutral,neutral
783550.0,Criteria prescinde de García-Bragado como vicepresidente y seguirá de consejero en Caixabank,García-Bragado,negative,neutral,neutral
793440.0,El fondo de los profesores de Arkansas demanda a Allianz,Allianz,negative,neutral,positive
795089.0,GM perdió 758 millones de dólares en el segundo trimestre por el Covid,GM,negative,neutral,neutral
979500.0,"Coca-Cola European Partners gana un 54,5% menos en 2020",Coca-Cola European Partners,negative,neutral,neutral
1006346.0,Economía/Fiscal.- El Congreso rechaza las enmiendas de totalidad contra la reforma fiscal,enmiendas de totalidad,negative,neutral,neutral
1014815.0,Los titanes digitales chinos caen en Bolsa por el cerco de Pekín,titanes digitales chinos,negative,neutral,neutral
1015122.0,El líder de Samsung no se libra de los juzgados,líder de Samsung,negative,neutral,neutral
1015369.0,"Mapfre prepara un anuncio ""importante"", CNMV suspende cotización",CNMV,negative,neutral,neutral
1024408.0,"Grenergy gana un 22,5% menos a septiembre debido a más amortizaciones",Grenergy,negative,neutral,neutral
352080.0,Boeing detecta piezas defectuosas en más de 300 aviones del modelo 737,Boeing,negative,neutral,positive
542660.0,El euríbor acelera su caída para marcar su media mensual más baja desde noviembre,euríbor,negative,neutral,positive
697202.0,La industria inmobiliaria demanda a N.York por vetar comisiones a inquilinos,N.York,negative,neutral,positive
824990.0,La Audiencia Nacional declara nulo el ERTE de Arcelor Mittal en sus centros en España,ERTE de Arcelor Mittal,negative,neutral,neutral
1001185.0,Audiencia Nacional obliga a Nestlé a abonar a los empleados la prima por la pandemia que anunció,Nestlé,negative,neutral,positive
1001483.0,"Los presidentes de Fórum Filatélico y Afinsa, detenidos a la espera de declarar",presidentes de Fórum Filatélico y Afinsa,negative,neutral,positive
1122555.0,Una campaña de la DGT vigilará esta semana a unos 150 vehículos de transporte escolar,150 vehículos de transporte escolar,negative,neutral,positive
1128269.0,Dimiten los tres cargos del Banco de España imputados por el 'caso Bankia' que aún estaban en activo,Banco de España,negative,neutral,positive
235019.0,Un 20% de las horas extras trabajadas en la hostelería son en negro,horas extras,negative,positive,neutral
336938.0,"Las mujeres cobran de media un 30% menos que los hombres, según Gestha",mujeres,negative,positive,neutral
467130.0,Un 92% de las empresas que deberían por ley tener un plan de igualdad no lo tiene,92% de las empresas,negative,neutral,neutral
493134.0,"El precio medio de la vivienda aumentó el 5,5 % en 2018, según la tasadora ST",precio medio de la vivienda,positive,positive,negative
716420.0,Funcas publica 'Las desigualdades económicas en España: realidades y percepciones',desigualdades económicas en España,negative,positive,negative
1150454.0,"Escribano (RIElcano): ""En la transición energética habrá países vecinos perdedores""",países vecinos,negative,negative,negative
1803358.0,Un juez deniega a siete controladores extinguir sus contratos con AENA,contratos con AENA,positive,positive,neutral
1818667.0,El Gobierno prevé que un 40% de los trabajadores se jubile con 67 años,40% de los trabajadores,negative,positive,neutral
316796.0,"Los ingresos minoristas de las 'telecos' cayeron un 1,3% en el tercer trimestre del año pasado",telecos',negative,negative,neutral
328052.0,General Electric saldrá del índice Dow Jones después de 111 años y será reemplazada por Walgreens,General Electric,negative,positive,neutral
335872.0,Las acciones de la Juventus caen un 3% tras fichar a Cristiano,Juventus,negative,positive,neutral
341399.0,Facebook ve esfumarse 119.000 millones de dólares de su capitalización,Facebook,negative,positive,neutral
391989.0,Torres rechaza «juicios paralelos» sobre BBVA en una carta a la plantilla,BBVA,positive,neutral,neutral
598708.0,"Ryanair, al borde de una nueva fuga de personal un año después de perder a más de 140 pilotos",Ryanair,negative,positive,neutral
762699.0,"Vodafone reduce sus ingresos en los tres primeros meses un 8,2%, hasta los 994,1 millones",Vodafone,negative,positive,neutral
1113981.0,Guerra entre los mayores accionistas de Cabures,mayores accionistas de Cabures,negative,positive,neutral
1576940.0,Telefónica anuncia el cierre y desembolso de dos emisiones de deuda perpetua por 1.750 millones,Telefónica,negative,positive,neutral
1588425.0,Los deportistas establecidos en España tendrán que tributar como residentes,deportistas establecidos en España,negative,positive,positive
1713186.0,El precio de la vivienda tocará fondo en 2016,precio de la vivienda,negative,neutral,positive
232726.0,Picardo: «Un 'brexit' duro para el Reino Unido amenazaría la economía de Gibraltar»,brexit,neutral,negative,negative
510629.0,Los ERTE se mantendrán hasta el próximo 30 de septiembre,ERTE,positive,positive,negative
105038.0,Qué es el Registro Mercantil,Registro Mercantil,neutral,neutral,neutral
112691.0,"La inflación de la eurozona se mantiene en el 0,2% en agosto",inflación de la eurozona,neutral,positive,positive 
119622.0,Las coberturas menos conocidas de los seguros de coche,seguros de coche,neutral,neutral,neutral
119799.0,Así afecta la política de Trump a diez empresas,política de Trump,neutral,neutral,neutral
124875.0,Fondo de Garantía Inversiones en Degiro Broker Online,Fondo de Garantía Inversiones,neutral,neutral,neutral
127276.0,Saracho deja JP Morgan para fichar como presidente de Popular,JP Morgan,negative,neutral,neutral
143695.0,Más cambios en L’Occitane: la compañía nombra nuevo consejero delegado,L’Occitane,neutral,neutral,neutral
148702.0,"Vinissimus, de la bodega a la Red",Vinissimus,neutral,neutral,neutral
165523.0,"Xavier Domènech: ""Necesitamos un acuerdo transversal con agentes políticos, sociales y económicos""",acuerdo transversal,positive,neutral,positive
308081.0,"El noruego Helge Lund, nuevo presidente de BP a partir de 2019",Helge Lund,positive,neutral,neutral
360852.0,Allianz Seguros nombra a Beatriz Corti nueva subdirectora general de la entidad,Allianz Seguros,neutral,neutral,neutral
401102.0,Las fechas clave de la declaración de la Renta,declaración de la Renta,neutral,neutral,neutral
408670.0,El éxito agridulce de las constructoras españolas: son líderes en el mundo pero sufren en casa,constructoras españolas,neutral,neutral,neutral
412587.0,Preguntas y respuestas sobre el ingreso mínimo vital,ingreso mínimo vital,neutral,neutral,neutral
461462.0,"Consejera Trabajo en Holanda: ""Cuidado con las trampas laborales en la red""",trampas laborales,positive,neutral,negative
463453.0,"Valores que hay que seguir este martes: Liberbank, Iberdrola, Abengoa, Rovi",Valores,positive,neutral,neutral
488915.0,Las bolsas del Sudeste Asiático comienzan con resultados mixtos,bolsas del Sudeste Asiático,neutral,neutral,neutral
497354.0,REE nombra a Concepción Ordiz (SEPI) vicesecretaria general de la compañía,REE,neutral,neutral,neutral
521200.0,Cotización del yuan chino,Cotización del yuan chino,neutral,neutral,neutral
535594.0,"Derechos sociales europeos, por favor",Derechos sociales europeos,positive,neutral,negative
646505.0,La OMC en manos de Trump,OMC,neutral,neutral,neutral
647958.0,"Javier Sánchez, presidente de las cámaras de comercio",presidente de las cámaras de comercio,positive,neutral,neutral
652424.0,La Bolsa de Sao Paulo no opera este viernes por ser festivo en Brasil,Bolsa de Sao Paulo,neutral,negative,neutral
682180.0,La Bolsa de Tokio no opera hoy por ser festivo,Bolsa de Tokio,neutral,negative,neutral
733902.0,El BCE reserva su munición: mantiene sin cambios su plan de compra de deuda,BCE,neutral,positive ,neutral
756147.0,"Dónde invertir en bolsa este viernes: Cellnex, Endesa, Indra y Siemens Gamesa",bolsa,neutral,neutral,neutral
769861.0,"Robots y 'start up', la alianza más estratégica",Robots,positive,neutral,neutral
981505.0,Acciona nombra consejera a una profesora de Harvard,Acciona,neutral,neutral,neutral
989710.0,Cómo se calculan los ingresos procedentes del capital mobiliario,ingresos procedentes del capital mobiliario,neutral,neutral,neutral
996390.0,Economía/OPA.- La CNE debatirá el jueves si admite a Gas Natural como parte interasada en la OPA de E.ON,CNE,neutral,neutral,neutral
1094254.0,Burberry nombra consejero delegado a Marco Gobbetti,Burberry,neutral,neutral,neutral
1132797.0,El PP cuelga el cartel de 'Se Vende' en Génova: esto es lo que puede pedir por la sede,PP,neutral,neutral,neutral
1175511.0,Catalá recibe a la candidatura de Javier Íscar para conocer sus propuestas y reivindicaciones,Catalá,neutral,neutral,neutral
1188646.0,Donald Trump y el Brexit han dejado de ser comparables,Donald Trump,neutral,neutral,neutral
1194355.0,Gimeno dice que los cambios del ICA entrarán en vigor una vez se apruebe por ley,ICA,neutral,neutral,neutral
1269651.0,"Iván Delgado: ""Los inversores tendrán en cuenta si se suben o no los impuestos en España""",inversores,neutral,neutral,neutral
1307861.0,"Los Charts de Hódar: Acciona, CIE Automotive y Telefónica",Hódar,neutral,neutral,neutral
1322421.0,Los inversores se preguntan si la cartera 60/40 tiene futuro,inversores,neutral,neutral,neutral
1442754.0,Financiación Autonómica – III,Financiación Autonómica,neutral,neutral,neutral
1492798.0,Un nuevo lenguaje para las ofertas de empleo,ofertas de empleo,neutral,neutral,neutral
1588619.0,Hacienda y las CCAA analizan el jueves la reforma fiscal y los objetivos de déficit,Hacienda,neutral,neutral,neutral
1608082.0,Las Cortes analizan las previsiones de gasto de Agricultura y Educación para 2015,Cortes,neutral,neutral,neutral
1670490.0,Los factores que sí se valorarán en el futuro para conseguir un empleo,empleo,positive,neutral,neutral
1704448.0,"La importancia económica de Brasil para Extremadura, a debate en los cursos de verano de la UEX",Brasil,positive,neutral,neutral
1709829.0,La CAF celebra su conferencia anual en Washington,CAF,neutral,neutral,neutral
1715212.0,Así será la fiscalidad de la automoción,fiscalidad de la automoción,neutral,neutral,neutral
1715663.0,Análisis técnico de los 10.000 del Ibex,10.000 del Ibex,neutral,neutral,neutral
1721521.0,"Mercedes GLA, desde 31.150 euros",Mercedes GLA,neutral,neutral,neutral
1723898.0,Zapatos de lujo con nombre de diva italiana,Zapatos de lujo,neutral,neutral,neutral
1828193.0,El Nikkei cierra plano,Nikkei,negative,negative,neutral
1848267.0,El debate pendiente sobre los ayuntamientos,ayuntamientos,neutral,neutral,neutral
